Date,MSFT,AAPL,NFLX,WFC,ABT,GOOG,AMZN,JNJ,GS
2015-06-08,41.28695297,29.39240265,89.60428619,47.0656929,43.45258713,526.8300171,423.5,84.91173553,192.2612152
2015-06-09,41.21471786,29.30500793,92.44999695,47.55212784,43.21935272,526.6900024,425.480011,85.12845612,191.5555115
2015-06-10,42.08145142,29.64078522,95.87142944,47.9798317,43.50640488,536.6900024,430.769989,85.709198,195.3221436
2015-06-11,41.92796326,29.57409668,95.09428406,48.02177048,44.00875092,534.6099854,432.9700012,86.02124023,196.0644684
2015-06-12,41.50363541,29.24751091,94.41857147,47.87918472,43.6588974,532.3300171,429.9200134,85.24977875,195.2579803
2015-06-15,41.06123734,29.19001579,93.431427,47.78695297,43.12068176,527.2000122,423.6700134,84.50434113,194.0666199
2015-06-16,41.37723923,29.34640503,95.27285767,47.98822403,43.48846436,528.1500244,427.2600098,85.258461,195.716217
2015-06-17,41.50363541,29.2774086,94.27143097,47.94629669,43.56919861,529.2600098,427.8099976,85.57918549,195.1388245
2015-06-18,42.18075943,29.41079903,94.74285889,48.39078522,44.79814911,536.7299805,439.3900146,86.9920578,196.6693268
2015-06-19,41.62100601,29.11642075,93.87142944,47.84565353,44.75328827,536.6900024,434.9200134,86.55866241,195.3771057
2015-06-22,41.73836899,29.34870529,96.41428375,48.56690979,44.87887955,538.1900024,436.2900085,86.75801849,198.4197235
2015-06-23,41.44946671,29.21531105,97.31285858,48.55012894,44.7443161,540.4799805,445.9899902,86.48931885,200.151825
2015-06-24,41.20569611,29.46370506,96.94428253,48.25658798,44.40343857,537.8400269,440.8399963,86.09927368,196.513504
2015-06-25,41.21471786,29.32341003,94.89142609,47.94629669,44.2509613,535.2299805,440.1000061,85.91724396,195.0380707
2015-06-26,40.86260986,29.15091324,93.08856964,48.17272568,44.82503891,531.6900024,438.1000061,86.36795807,195.3588257
2015-06-29,40.0590744,28.64034271,92.23143005,47.01537323,43.96389771,521.5200195,429.8599854,84.66905212,190.3000336
2015-06-30,39.860466,28.847332,93.84857178,47.16633606,44.02669144,520.5100098,434.0899963,84.47834778,191.3447571
2015-07-01,40.13130569,29.11642075,93.63571167,47.72824478,44.42139053,521.8400269,437.3900146,85.35381317,192.3986359
2015-07-02,40.08616257,29.07961845,94.04428864,47.58567429,44.32271194,523.4000244,437.7099915,85.32781219,191.7205048
2015-07-06,40.07714081,28.97842598,94.57142639,47.33406067,44.61873627,522.8599854,436.0400085,85.11976624,190.6574097
2015-07-07,39.99588776,28.9071312,94.09143066,47.17472076,45.04034805,525.0200195,436.7200012,85.7438736,190.8132019
2015-07-08,39.94171524,28.18957138,93.50714111,46.33606339,44.17918777,516.8300171,429.7000122,84.74703979,187.0099792
2015-07-09,40.19451141,27.61460114,95.72714233,46.54572296,44.12537003,520.6799927,434.3900146,85.29312897,187.6973267
2015-07-10,40.27576447,28.35285759,97.22856903,47.03215408,44.78917694,530.1300049,443.5100098,86.27261353,189.8784485
2015-07-13,41.11541367,28.90023041,101.0871429,47.58567429,44.81621933,546.5499878,455.5700073,86.91405487,192.5636292
2015-07-14,41.1876297,28.88872719,100.3714294,48.01338577,45.24887085,561.0999756,465.5700073,86.48931885,194.4332123
2015-07-15,41.31403351,29.16701508,98.12999725,48.4578743,44.44665909,560.2199707,461.1900024,87.04409027,195.1663666
2015-07-16,42.12659073,29.55569649,115.8099976,48.78496552,44.86127853,579.8499756,475.480011,87.64216614,193.5350647
2015-07-17,42.0904808,29.81097794,114.7699966,48.59206009,44.97846222,672.9299927,483.0100098,86.74935913,194.7081146
2015-07-20,42.36132431,30.37445641,110.5500031,48.68431854,45.12268448,663.0200195,488.1000061,87.00072479,194.6439514
2015-07-21,42.68635178,30.07086563,112.5100021,48.60044479,44.85227203,662.2999878,488,86.97470856,193.8283386
2015-07-22,41.11541367,28.79903603,111.5,49.07849121,45.95195007,662.0999756,488.269989,86.83605957,195.4321289
2015-07-23,41.63003159,28.78523254,110.0999985,48.81848907,46.1502533,644.2800293,482.1799927,86.85337067,193.4159088
2015-07-24,41.47654724,28.63344765,109.3399963,48.4578743,46.01504517,623.5599976,529.4199829,85.94322968,190.0251007
2015-07-27,40.9438591,28.23556328,106.4300003,48.29852676,45.6905365,627.2600098,531.4099731,85.18914032,187.889801
2015-07-28,40.93483734,28.37585831,106.9000015,48.13918304,45.91588211,628,526.0300293,85.83054352,189.007843
2015-07-29,41.7925415,28.28615952,107.0800018,48.60884094,46.0240593,631.9299927,529,86.44597626,189.5576782
2015-07-30,42.32521439,28.14357567,111.5599976,48.76818848,45.76265335,632.5900269,536.7600098,86.54132843,189.8876343
2015-07-31,42.16270828,27.89748192,114.3099976,48.53335571,45.6905365,625.6099854,536.1500244,86.86205292,187.9355927
2015-08-03,42.26202011,27.23971939,112.5599976,48.56690979,45.51928711,631.210022,535.0300293,86.69735718,187.5873413
2015-08-04,42.92108536,26.36577034,121.1500015,48.49142075,45.52830124,629.25,531.9000244,86.50666046,188.0271912
2015-08-05,42.95721054,26.54055786,123.7099991,48.6644783,45.50126266,643.7800293,537.0100098,87.13074493,188.5129395
2015-08-06,42.0904808,26.59831429,126.4499969,48.56317139,45.35703659,642.6799927,529.460022,85.87390137,187.9539032
2015-08-07,42.19882202,26.68841362,123.5199966,48.51251984,45.16775513,635.2999878,522.6199951,85.68318939,186.4417877
2015-08-10,42.73149109,27.65873528,123.0299988,48.90926743,45.66350555,633.7299805,524,86.49799347,188.760376
2015-08-11,41.90088654,26.21943092,122.7399979,48.29304886,45.42013168,660.7800293,527.460022,85.8218689,184.847168
2015-08-12,42.19882202,26.62372398,120.5100021,47.87942886,45.14971924,659.5599976,525.9099731,85.56184387,184.3247833
2015-08-13,42.18980408,26.60293579,123.7300034,48.02293015,44.92438507,656.4500122,529.6599731,85.36248016,183.9674225
2015-08-14,42.43356323,26.79006577,123.3899994,48.39434433,45.27592087,657.1199951,531.5200195,85.64852142,185.1404572
2015-08-17,42.72246552,27.0673027,125.3600006,48.41122818,45.41111755,660.8699951,535.2199707,86.56732178,185.6444855
2015-08-18,42.95875549,26.91482544,124.0500031,48.57161331,45.46520996,656.1300049,535.0200195,86.13394165,184.3706055
2015-08-19,42.35894775,26.57059479,122.0599976,48.16642761,44.92438507,660.9000244,532.9199829,86.08193207,184.1598053
2015-08-20,41.49559784,26.02536392,112.4899979,47.37294388,43.74358749,646.8300171,515.7800293,85.63119507,180.3107147
2015-08-21,39.141819,24.43357468,103.9599991,45.55804062,42.48167038,612.4799805,494.4700012,83.46507263,172.0535889
2015-08-24,37.878582,23.8236618,96.87999725,43.26200104,39.38996124,589.6099854,463.3699951,81.07187653,164.4654083
2015-08-25,36.77894592,23.96690178,101.5199966,42.22370911,38.66885757,582.0599976,466.3699951,79.24639893,163.32901
2015-08-26,38.81465149,25.3415184,110.1299973,44.14834213,39.64234161,628.6199951,500.769989,83.07202148,168.9926147
2015-08-27,39.89611053,26.08774567,117.6600037,45.60868454,41.13861847,637.6099854,518.3699951,84.04153442,173.4007263
2015-08-28,39.92338562,26.17321777,117.6299973,45.19506836,41.48114014,630.3800049,518.0100098,83.12443542,172.6558685
2015-08-31,39.55076599,26.05077744,115.0299988,45.01780319,40.82315063,618.25,512.8900146,82.08506012,173.4375153
2015-09-01,38.00582123,24.88639259,105.7900009,43.04251099,39.27278137,597.789978,496.5400085,80.4342804,167.4784698
2015-09-02,39.40536499,25.95374489,105.4400024,43.8866539,39.87669754,614.3400269,510.5499878,81.53478241,169.6763153
2015-09-03,39.53258896,25.49862099,101.0599976,44.25807953,39.78656387,606.25,504.7200012,80.91464996,170.1821136
2015-09-04,38.72377777,25.24449158,98.79000092,43.29575729,38.82209396,600.7000122,499,79.75298309,165.8783875
2015-09-08,39.88702393,25.94681358,94.94999695,44.68013763,39.69642258,614.6599731,517.539978,82.05010986,170.9361877
2015-09-09,39.141819,25.44779205,99.18000031,44.05547714,38.96631622,612.7199707,516.8900146,80.54781342,170.7522888
2015-09-10,39.34174347,26.0068779,99.48000336,44.36782455,38.8671608,621.3499756,522.2399902,80.98454285,170.9637909
2015-09-11,39.51442719,26.3857708,97.51000214,44.41846466,39.1285553,625.7700195,529.4400024,81.16794586,170.3752594
2015-09-14,39.11455154,26.6398983,95.69000244,44.54507828,38.91222382,623.2399902,521.3800049,81.50858307,169.1521454
2015-09-15,39.96881866,26.86399841,99.16000366,45.1359787,39.48910522,635.1400146,522.3699951,82.45188904,172.3799591
2015-09-16,40.25963593,26.89403343,104.0800018,45.34701157,39.53417969,635.9799805,527.3900146,82.63532257,173.4743195
2015-09-17,40.21419144,26.31877136,104.2099991,44.07236481,39.87669754,642.9000244,538.8699951,82.8361969,171.4603882
2015-09-18,39.51442719,26.210186,102.6200027,43.08472443,39.05644989,629.25,540.2600098,81.56972504,166.3933563
2015-09-21,40.08695984,26.6167984,100.3000031,43.51522827,39.02940369,635.4400024,548.3900146,81.34262848,168.6095734
2015-09-22,39.89611053,26.19863892,98.47000122,42.78928375,38.29027557,622.6900024,538.4000244,81.43870544,165.2714233
2015-09-23,39.86885071,26.4111805,98.06999969,42.86524582,38.03790665,622.3599854,536.0700073,81.22034454,164.9863739
2015-09-24,39.90520096,26.56827736,103.7600021,42.67110062,37.80353928,625.7999878,533.75,80.7749176,162.6873779
2015-09-25,39.93246078,26.50127983,102.2399979,43.45614243,36.83006287,611.9699707,524.25,79.48223114,165.3726044
2015-09-28,39.34174347,25.9768486,99.47000122,42.51916504,35.20759964,594.8900146,504.0599976,79.80541992,159.1100616
2015-09-29,39.47806931,25.19597244,98.34999847,42.95811081,35.60419464,594.9699707,496.0700073,81.26403046,158.0433502
2015-09-30,40.22327805,25.48244858,103.2600021,43.34640503,36.25318909,608.4199829,511.8900146,81.53478241,159.7905579
2015-10-01,40.54135132,25.3161068,105.9800034,43.42237854,36.73991776,611.289978,520.7199707,81.37756348,161.8689117
2015-10-02,41.41381073,25.50092888,106.1100006,43.27042389,37.2987709,626.9099731,532.539978,82.04138184,162.7792969
2015-10-05,42.3771286,25.59334183,111.25,44.24119568,37.30779266,641.4699707,543.6799927,82.7663269,166.1726227
2015-10-06,42.48617554,25.71578407,108.3300018,43.92041779,35.95573807,645.4400024,537.4799805,81.59593201,165.8231812
2015-10-07,42.53161621,25.59334183,108.0999985,44.05547714,36.6227417,642.3599854,541.9400024,82.95848846,167.5796356
2015-10-08,43.12234116,25.29762268,114.9300003,44.35093689,37.10046768,639.1599731,533.1599731,83.0458374,166.5129089
2015-10-09,42.81335831,25.90292168,113.3300018,44.01328278,37.75846863,643.6099854,539.7999878,83.2991333,164.7840271
2015-10-12,42.71337891,25.78278542,113.4499969,44.04704666,37.47004318,646.6699829,550.1900024,83.84063721,165.7404327
2015-10-13,42.61340714,25.82667923,109.7300034,43.77692032,37.09832001,652.2999878,548.9000244,83.36899567,166.4209137
2015-10-14,42.4225769,25.46165657,110.2300034,43.47303009,36.91700363,651.1599731,544.8300171,82.56543732,165.0783234
2015-10-15,42.72246933,25.84285355,101.0899963,44.47755051,37.95960236,661.7399902,562.4400024,84.85382843,170.0901642
2015-10-16,43.17686462,25.65340805,98.98999786,44.63793564,38.2769165,662.2000122,570.7600098,85.80587006,170.2924805
2015-10-19,43.27683258,25.81282043,101.6900024,44.36782455,38.21344376,666.0999756,573.1500244,85.54384613,170.8074799
2015-10-20,43.41315079,26.28411674,98.98999786,44.80677414,37.84174728,650.2800293,560.8800049,85.23813629,170.5959473
2015-10-21,42.89513397,26.28180885,97.95999908,44.8405304,38.25878906,642.6099854,555.7700195,85.27307892,165.253067
2015-10-22,43.64943695,26.68379784,97.31999969,45.63402176,39.4373703,651.789978,563.9099731,86.9325943,168.8026886
2015-10-23,48.04800797,27.51087761,100.0400009,46.21647263,39.52802658,702,599.0300293,87.61386108,170.5867615
2015-10-26,49.30213928,26.6329689,103.0400009,45.82816315,39.53710175,712.7800293,608.6099854,87.29071808,171.9753571
2015-10-27,48.79321289,26.46431923,103.0699997,45.68466568,39.78187561,708.4899902,611.0100098,87.50905609,171.3316345
2015-10-28,49.0567627,27.55477333,105.8000031,46.80736923,40.57968521,712.9500122,617.0999756,87.76234436,175.938858
2015-10-29,48.49331665,27.84586716,105.1200027,46.503479,41.01486969,716.9199829,626.5499878,88.53971863,174.6238251
2015-10-30,47.83897781,27.60791206,108.3799973,45.70154953,40.61595917,710.8099976,625.9000244,88.24275208,172.4259796
2015-11-02,48.38425827,27.99604034,107.6399994,46.30089188,41.18711853,721.1099854,628.3499756,89.23846436,174.4306946
2015-11-03,49.21126938,28.31716537,109.7399979,46.36841583,41.25965118,722.1599731,625.3099976,89.05503082,175.3594971
2015-11-04,49.43847275,28.18548012,114.0500031,46.38966751,40.96046448,728.1099854,640.9500122,89.03756714,176.2422943
2015-11-05,49.42028427,28.05554771,113.5,46.62765121,40.96046448,731.25,655.6500244,89.37821198,176.5825958
2015-11-06,49.91103363,28.08802795,114.0599976,47.46909332,41.36845016,733.7600098,659.3699951,89.02009583,183.1577606
2015-11-09,49.22035217,27.97434616,109.8600006,47.14611816,40.84260941,724.8900146,655.4899902,88.07678223,180.9414978
2015-11-10,48.62963104,27.09267235,112.6999969,47.5200882,41.48630142,728.3200073,659.6799927,88.60958099,181.907074
2015-11-11,48.75687027,26.93954468,112.8600006,47.42659378,40.86073685,735.4000244,673.25,88.96770477,181.5208893
2015-11-12,48.45695877,26.84905624,108.9199982,46.89112854,40.06292725,731.2299805,665.5999756,87.57893372,177.2723083
2015-11-13,48.02074814,26.06483841,103.6500015,46.38116837,39.85440826,717,642.3499756,87.23830414,175.0836182
2015-11-16,48.86592102,26.49175644,111.3499985,46.97612762,40.68848801,728.960022,647.8099976,88.40870667,176.7113342
2015-11-17,48.46336365,26.37806511,117.0999985,46.71264648,40.58875275,725.2999878,643.2999878,88.65326691,175.249176
2015-11-18,49.26848984,27.21332359,120.6299973,47.3161087,41.52256012,740,663.539978,89.67516327,178.0907135
2015-11-19,49.35083771,27.55903053,120.2200012,47.57108307,41.459095,738.4099731,661.2700195,89.51795959,177.5113678
2015-11-20,49.57955933,27.67967987,123.8399963,47.44359589,41.71295166,756.5999756,668.4500122,90.16905975,176.076767
2015-11-23,49.57955933,27.32005692,125.0299988,47.25659943,41.19618988,755.9799805,678.9899902,90.42422485,173.9801178
2015-11-24,49.63445663,27.58223534,123.3099976,46.98462677,41.2052536,748.2800293,671.1500244,89.78191376,173.5018768
2015-11-25,49.12210464,27.3850174,124.1600037,46.93362808,41.16898727,748.1500244,675.3400269,89.71151733,173.9432983
2015-11-27,49.34167862,27.33397675,125.4400024,47.07812119,41.17804337,750.2600098,673.2600098,90.07226563,175.1571655
2015-11-30,49.72595215,27.44766617,123.3300018,46.83163071,40.72474289,742.5999756,664.7999878,89.07801056,175.3417358
2015-12-01,50.52193832,27.22492218,125.3700027,47.35009003,41.21432495,767.039978,679.0599976,90.06346893,178.1561584
2015-12-02,50.51277924,26.97898865,128.9299927,46.81464005,40.99673462,762.3800049,676.0100098,89.79071808,175.5631714
2015-12-03,49.58871841,26.72841072,126.8099976,46.0667038,40.02666473,752.539978,666.25,88.6820755,170.894043
2015-12-04,51.15322495,27.61703682,130.9299927,47.3161087,41.06925964,766.8099976,672.6400146,90.5825882,175.3140564
2015-12-07,51.06173706,27.44302559,125.3600006,47.10361099,41.3049736,763.25,669.8300171,90.90814972,171.1616669
2015-12-08,51.04343414,27.43142319,126.9800034,46.23667526,41.2959137,762.3699951,677.3300171,90.11625671,168.7902069
2015-12-09,50.30235291,26.82585526,124.1999969,45.99869156,40.76100922,751.6099854,664.789978,89.87871552,166.750885
2015-12-10,50.56767273,26.95346642,122.9100037,46.18567276,41.07833099,749.460022,662.3200073,90.3098526,168.0427551
2015-12-11,49.46062469,26.25973511,118.9100037,45.31023788,40.21705246,738.8699951,640.1500244,89.46514893,162.9214783
2015-12-14,50.44874191,26.09732246,120.6699982,45.21674728,40.62502289,747.7700195,657.9099731,89.87871552,162.773819
2015-12-15,50.50363541,25.63561249,118.5999985,46.67015076,41.33217621,743.4000244,658.6400146,91.62084198,167.9505005
2015-12-16,51.35451126,25.8328228,122.6399994,47.46909332,41.74921036,758.0900269,675.7700195,92.60629272,171.8260803
2015-12-17,50.96108627,25.28526306,122.5100021,47.14611816,41.03299332,749.4299927,670.6500244,91.18969727,168.5041046
2015-12-18,49.52466202,24.6008091,118.0199966,45.71821594,39.61869431,739.3099976,664.1400146,89.70272064,161.9341278
2015-12-21,50.16511536,24.90243149,116.6299973,45.91370773,39.9269371,747.7700195,664.5100098,89.37716675,164.0195465
2015-12-22,50.64086151,24.87923241,116.2399979,46.18567276,40.32585144,750,663.1500244,90.37141418,166.141861
2015-12-23,51.07087326,25.19941139,118.1600037,46.78064346,40.88793564,750.3099976,663.7000122,91.05774689,168.8178864
2015-12-24,50.93364334,25.06484413,117.3300018,46.59365463,40.88793564,748.4000244,662.789978,91.26008606,168.3749542
2015-12-28,51.18983078,24.7841053,117.1100006,46.4746666,40.82447815,762.5100098,675.2000122,90.82015228,167.5906067
2015-12-29,51.73878098,25.22957611,119.1200027,46.99312592,41.54069519,776.5999756,693.9699707,91.53284454,169.3530579
2015-12-30,51.51919174,24.90011024,116.7099991,46.65314484,41.04206848,771,689.0700073,91.31290436,167.9505005
2015-12-31,50.75981522,24.42215729,114.3799973,46.2026825,40.71568298,758.8800049,675.8900146,90.38021088,166.3079681
2016-01-04,50.13765717,24.44303703,109.9599991,44.97027588,38.92061234,741.8400269,636.9899902,88.40931702,163.456665
2016-01-05,50.36639404,23.830513,107.6600037,44.95326233,38.91153336,742.5800171,633.789978,88.77887726,160.6422424
2016-01-06,49.45146942,23.36416054,117.6800003,44.09483337,38.58515549,743.6199951,632.6500244,88.33013916,156.7205505
2016-01-07,47.73141861,22.37808228,114.5599976,42.83692169,37.66042709,726.3900146,607.9400024,87.30068207,151.9037933
2016-01-08,47.87781143,22.49640846,111.3899994,42.12297821,36.87166595,714.4699707,607.0499878,86.36803436,151.2762909
2016-01-11,47.85036087,22.86067581,114.9700012,42.57344055,36.92607117,716.0300293,617.7399902,85.84889984,152.9280701
2016-01-12,48.28952408,23.19246483,116.5800018,43.65285873,37.58788681,726.0700073,617.8900146,86.43841553,152.9095917
2016-01-13,47.24651718,22.59617805,106.5599976,42.26747131,36.74855042,700.5599976,581.8099976,85.36495209,146.7086945
2016-01-14,48.59144974,23.09037018,107.0599976,43.040905,37.49666595,714.7199707,593,87.0103302,148.9232941
2016-01-15,46.65182495,22.53585815,104.0400009,41.49402237,36.98575592,694.4500122,570.1799927,85.34736633,143.5897369
2016-01-19,46.25839996,22.42680931,107.8899994,40.97554779,36.88540268,701.789978,574.4799805,85.78731537,144.7062988
2016-01-20,46.46882629,22.45697021,107.7399979,40.68658066,36.45660019,698.4500122,571.7700195,84.24753571,141.8734741
2016-01-21,46.18520355,22.34328079,102.3499985,40.80556488,36.0186882,706.5900269,575.0200195,84.414711,139.9356537
2016-01-22,47.84120941,23.53120995,100.7200012,41.66400146,36.52046204,725.25,596.3800049,85.12740326,144.7431946
2016-01-25,47.3837471,23.0718174,99.12000275,40.50808716,36.18291473,711.6699829,596.5300293,84.81946564,139.446579
2016-01-26,47.73141861,23.19942665,97.83000183,41.01804733,36.63908005,713.039978,601.25,89.02523041,142.5194092
2016-01-27,46.86224747,21.67507362,91.15000153,41.28152847,36.92189789,699.9899902,583.3499756,89.88748932,141.8457642
2016-01-28,47.63077164,21.83051872,94.41000366,41.5790062,33.49154282,730.960022,635.3499756,89.98426819,144.9277496
2016-01-29,50.40299225,22.58457756,91.83999634,42.69243622,34.53160095,742.9500122,587,91.89361572,149.0801849
2016-02-01,50.05531311,22.3734417,94.08999634,42.44594193,35.07900238,752,574.8099976,91.83200836,147.3176422
2016-02-02,48.49081039,21.92101097,91.48999786,41.5025177,34.55896759,764.6500244,552.0999756,90.98734283,139.9817963
2016-02-03,47.72226715,22.35488701,90.73999786,40.77018738,34.68668747,726.9500122,531.0700073,91.62963104,140.8860931
2016-02-04,47.57588959,22.53450394,89.70999908,41.326931,34.67757034,708.0100098,536.2600098,91.41847992,144.4017792
2016-02-05,45.89243698,21.93264961,82.79000092,40.9928894,34.13017273,683.5700073,502.1300049,88.46211243,144.3833618
2016-02-08,45.20622635,22.16359711,83.31999969,39.82802582,34.17577744,682.7399902,488.1000061,89.74672699,137.7210083
2016-02-09,45.08729553,22.15893173,86.12999725,39.78520203,33.75611877,678.1099854,482.0700073,89.72033691,136.7982788
2016-02-10,45.48071671,21.9909668,88.44999695,39.54537964,33.94771194,684.1199951,490.480011,89.50915527,135.8570709
2016-02-11,45.4624176,21.8579998,86.34999847,38.68029785,33.15397644,683.1099854,503.8200073,89.4827652,129.8222656
2016-02-12,46.20351028,21.92564964,87.40000153,40.52180481,33.87472153,682.4000244,507.0799866,89.58835602,134.842041
2016-02-16,47.07892227,22.54383659,89.05000305,41.318367,34.65932465,691,521.0999756,90.02828217,137.5088654
2016-02-17,48.30450058,22.88908768,94.76000214,41.22415543,35.07900238,708.4000244,534.0999756,90.18665314,139.2805176
2016-02-18,48.092556,22.45518684,90.48999786,40.88154602,34.95125961,697.3499756,525,91.71762085,136.3184509
2016-02-19,47.75160217,22.40386963,89.23000336,41.189888,35.15197754,700.9099731,534.9000244,92.31142426,135.5617981
2016-02-22,48.51644516,22.59981728,91.93000031,42.132061,35.72674179,706.460022,559.5,92.83429718,137.2965851
2016-02-23,47.16185379,22.08894157,89.12000275,41.19846344,35.02425003,695.8499756,552.9400024,92.24052429,133.7163086
2016-02-24,47.32772064,22.41786194,91.61000061,40.77876282,35.763237,699.5599976,554.039978,93.02040863,134.3160858
2016-02-25,48.0096283,22.57182884,94.52999878,40.89867401,36.15552902,705.75,555.1500244,94.27888489,136.7982788
2016-02-26,47.27242279,22.60681915,94.79000092,41.17276001,36.0551796,705.0700073,555.2299805,93.74711609,138.6438293
2016-02-29,46.88541031,22.55550385,93.41000366,40.18776321,35.34356308,697.7700195,552.5200195,93.24196625,138.5789185
2016-03-01,48.45194244,23.45128059,98.30000305,41.72948837,35.88184738,718.8099976,579.039978,95.02333069,143.3239746
2016-03-02,48.79289246,23.50260162,97.61000061,42.45753479,35.89096451,718.8499756,580.210022,94.86380768,142.9069214
2016-03-03,48.23999786,23.67756081,97.93000031,42.62884903,35.4165535,712.4199829,577.4899902,94.51817322,143.9541779
2016-03-04,47.94511795,24.02980614,101.5800018,42.92006302,35.74499512,710.8900146,575.1400146,94.38522339,145.3535614
2016-03-07,47.02363205,23.76387596,95.48999786,42.88579559,35.74499512,695.1599731,562.7999878,94.59792328,143.9726715
2016-03-08,47.59495544,23.56792068,96.23000336,42.01214218,35.73586273,693.9699707,560.2600098,94.1370697,140.4973297
2016-03-09,48.69153595,23.58891487,98,41.78944778,35.83621597,705.2399902,559.4699707,94.6865387,138.9311218
2016-03-10,47.96355438,23.60057831,97.36000061,41.5496254,35.60814285,712.8200073,558.9299927,94.9524231,139.9598083
2016-03-11,48.90346527,23.85484886,97.66000366,42.88579559,36.83066177,726.8200073,569.6099854,95.45758057,142.6659241
2016-03-14,48.99561691,23.91550064,98.12999725,42.72305679,36.94926834,730.4899902,573.3699951,95.4132843,142.2489624
2016-03-15,49.38264084,24.39605141,97.86000061,42.80870438,36.40187454,728.3300171,577.0200195,95.50189972,140.8958282
2016-03-16,50.08297729,24.72030449,99.34999847,42.4318428,36.65731049,736.0900269,574.2700195,95.1917038,139.5149231
2016-03-17,50.36863327,24.68064499,99.72000122,42.5945816,36.75767136,737.7800293,559.4400024,94.59792328,141.7114105
2016-03-18,49.29049301,24.70864105,101.1200027,43.2883606,37.21383667,737.5999756,552.0800171,95.27147675,146.0579376
2016-03-21,49.63144684,24.70630836,101.0599976,43.39970016,37.18647385,742.0900269,553.9799805,95.07649231,144.8438416
2016-03-22,49.8249588,24.89526176,99.83999634,43.1427536,37.43279648,740.75,560.4799805,95.16512299,142.9069214
2016-03-23,49.73281097,24.75762749,99.58999634,42.62026978,37.20470428,738.0599976,569.6300049,96.1577301,142.7957001
2016-03-24,49.95397186,24.65032196,98.36000061,41.88367462,37.17735672,735.2999878,582.9500122,95.98933411,141.7947998
2016-03-28,49.33656311,24.53834915,101.2099991,41.71236038,37.29594803,733.5300293,579.8699951,95.91843414,142.573288
2016-03-29,50.414711,25.11920929,104.1299973,41.15563202,37.83422852,744.7700195,593.8599854,96.72490692,143.6761475
2016-03-30,50.72802353,25.55776596,102.1900024,41.66954041,37.9984436,750.5300293,598.6900024,96.58312225,145.0384979
2016-03-31,50.89388275,25.42479897,102.2300034,41.42115402,38.16266632,744.9500122,593.6400146,95.89182281,145.4833221
2016-04-01,51.20720291,25.65807343,105.6999969,41.49823761,38.49110413,749.9099731,598.5,96.76925659,148.1153259
2016-04-04,51.07819366,25.92167473,104.3499985,41.54105759,38.60969925,745.289978,593.1900024,96.23747253,146.2154541
2016-04-05,50.27649689,25.61608696,104.9400024,40.69311142,38.35424423,737.7999878,586.1400146,96.55651855,143.9726715
2016-04-06,50.79251862,25.88434982,104.8300018,41.18132782,39.27569962,745.6900024,602.0800171,96.97306824,143.8244476
2016-04-07,50.18434906,25.31982613,104.4499969,40.19633102,38.87428284,740.2800293,591.4299927,96.84011841,139.3945007
2016-04-08,50.14748383,25.34781837,103.8099976,40.31624603,38.65532303,739.1500244,594.5999756,96.68947601,139.2739868
2016-04-11,50.04611969,25.43179512,102.6800003,40.28197861,38.75567245,736.0999756,595.9299927,96.57426453,141.0533905
2016-04-12,50.35942459,25.76304626,106.9800034,40.91580582,39.06586075,743.0900269,603.1699829,97.13259125,143.0088348
2016-04-13,51.00445557,26.1362915,109.6500015,41.99501801,39.791008,751.7199707,614.8200073,97.37188721,148.143158
2016-04-14,51.01367569,26.15028763,110.4199982,41.78944778,39.93787003,753.2000122,620.75,97.34529114,149.1255035
2016-04-15,51.28091431,25.62541771,111.5100021,41.326931,39.84608078,759,625.8900146,97.64660645,146.910553
2016-04-18,52.02731705,25.07255173,108.4000015,41.83227921,40.34173965,766.6099854,635.3499756,98.31130219,147.3739166
2016-04-19,51.96281052,24.93958473,94.33999634,42.72305679,40.24995804,753.9299927,627.9000244,99.86222076,150.7380371
2016-04-20,51.2256279,24.99090767,96.76999664,43.21126938,40.36010361,752.6699829,632.9899902,100.6598511,154.7509613
2016-04-21,51.40071106,24.72030449,94.98000336,42.86865997,40.27748871,759.1400146,631,100.651001,153.2125244
2016-04-22,47.71474838,24.65265274,95.90000153,43.35687637,40.46107101,718.7700195,620.5,100.4294205,154.5377808
2016-04-25,48.01883698,24.51269341,93.55999756,43.26265717,40.39682007,723.1500244,626.2000122,100.5978088,152.9993591
2016-04-26,47.40144348,24.34239578,92.43000031,43.61383057,40.27748871,708.1400146,616.8800049,100.0660782,153.694458
2016-04-27,46.94069672,22.81910133,91.04000092,43.62239838,40.23159409,705.8400269,606.5700073,99.94198608,154.695343
2016-04-28,45.98234558,22.12160683,90.27999878,43.17700577,37.10155487,691.0200195,602,99.6849823,152.2579803
2016-04-29,45.95469666,21.86733437,90.02999878,42.80870438,35.70633698,693.0100098,659.5900269,99.33048248,152.0911713
2016-05-02,46.63661194,21.84400558,93.11000061,43.33117676,35.66044617,698.210022,683.8499756,99.92427826,154.009552
2016-05-03,45.87176514,22.20325089,91.54000092,42.82583618,35.38508224,692.3599854,671.3200073,99.87107849,151.1921844
2016-05-04,45.95469666,21.97230911,90.79000092,42.23894882,34.97202682,695.7000122,670.9000244,99.45454407,148.3470612
2016-05-05,46.01920319,21.88312531,89.37000275,42.25620651,35.33918381,701.4299927,659.0900269,100.0394821,147.8465576
2016-05-06,46.43387604,21.76108551,90.83999634,42.30798721,34.85270309,711.1199951,673.9500122,99.9154129,147.2163849
